	Iowa101	Iowa106	Iowa107	Iowa108	Iowa109	Iowa10	Iowa113	Iowa114	Iowa115	Iowa116	Iowa117	Iowa11	Iowa120	Iowa121	Iowa122	Iowa123	Iowa126	Iowa12	Iowa13	Iowa14	Iowa15	Iowa16	Iowa17	Iowa18	Iowa19	Iowa1	Iowa20	Iowa21	Iowa22	Iowa23	Iowa24	Iowa25	Iowa26	Iowa27	Iowa28	Iowa29	Iowa2	Iowa30	Iowa31	Iowa32	Iowa33	Iowa35	Iowa36	Iowa37	Iowa38	Iowa39	Iowa3	Iowa40	Iowa41	Iowa43	Iowa44	Iowa45	Iowa46	Iowa47	Iowa49	Iowa4	Iowa50	Iowa51	Iowa52	Iowa56	Iowa57	Iowa58	Iowa59	Iowa5	Iowa60	Iowa61	Iowa64	Iowa65	Iowa66	Iowa67	Iowa68	Iowa6	Iowa71	Iowa72	Iowa73	Iowa74	Iowa77	Iowa78	Iowa79	Iowa7	Iowa80	Iowa81	Iowa85	Iowa86	Iowa87	Iowa88	Iowa89	Iowa8	Iowa90	Iowa91	Iowa92	Iowa93	Iowa94	Iowa97	Iowa99	Iowa9
Iowa117	0.886146496815	0.86902866242	0.879378980892	0.902866242038	0.927149681529	0.939291401274	0.90625	0.879777070064	0.909832802548	0.901074840764	0.0	0.960191082803	0.873606687898	0.88196656051	0.928343949045	0.893113057325	0.500398089172	0.842953821656	0.75398089172	0.871815286624	0.927746815287	0.907842356688	0.923964968153	0.94446656051	0.967356687898	0.93949044586	0.981488853503	0.668391719745	0.950636942675	0.959593949045	0.96675955414	0.956409235669	0.960589171975	0.874402866242	0.570262738854	0.945262738854	0.939092356688	0.932125796178	0.939291401274	0.945461783439	0.93152866242	0.568670382166	0.939291401274	0.910628980892	0.930732484076	0.943670382166	0.940684713376	0.891122611465	0.570660828025	0.94247611465	0.930931528662	0.924363057325	0.9375	0.955613057325	0.571457006369	0.93650477707	0.917794585987	0.895700636943	0.927746815287	0.567277070064	0.935907643312	0.957006369427	0.939291401274	0.867635350318	0.930931528662	0.567675159236	0.886544585987	0.878582802548	0.91222133758	0.934912420382	0.556727707006	0.815087579618	0.944864649682	0.951831210191	0.93650477707	0.928144904459	0.567277070064	0.94048566879	0.942078025478	0.563694267516	0.919984076433	0.943272292994	0.940684713376	0.872810509554	0.906648089172	0.933718152866	0.950636942675	0.941679936306	0.568073248408	0.672770700637	0.879777070064	0.88097133758	0.896496815287	0.966361464968	0.900477707006	0.909832802548
Iowa11	0.819665605096	0.90824044586	0.829617834395	0.769307324841	0.686106687898	0.625398089172	0.94048566879	0.846337579618	0.776671974522	0.727308917197	0.960191082803	0.0	0.863256369427	0.828622611465	0.727707006369	0.801353503185	0.96277866242	0.87002388535	0.951035031847	0.970541401274	0.87798566879	0.838972929936	0.702627388535	0.614848726115	0.656449044586	0.876791401274	0.824044585987	0.964171974522	0.938694267516	0.939689490446	0.925159235669	0.874800955414	0.703622611465	0.872412420382	0.976910828025	0.926154458599	0.822253184713	0.89928343949	0.899880573248	0.809713375796	0.830613057325	0.989649681529	0.91023089172	0.816679936306	0.725517515924	0.739649681529	0.811703821656	0.940883757962	0.990445859873	0.898288216561	0.848527070064	0.839371019108	0.684713375796	0.825437898089	0.997810509554	0.710987261146	0.864251592357	0.796775477707	0.759355095541	0.978304140127	0.908041401274	0.888933121019	0.830812101911	0.917197452229	0.779856687898	0.997611464968	0.88097133758	0.879179936306	0.804140127389	0.71675955414	0.961186305732	0.935708598726	0.906050955414	0.908041401274	0.81946656051	0.802149681529	0.99800955414	0.900676751592	0.927945859873	0.96377388535	0.751393312102	0.704617834395	0.947253184713	0.84474522293	0.814092356688	0.717356687898	0.701433121019	0.879378980892	0.977308917197	0.948049363057	0.908439490446	0.909036624204	0.78722133758	0.992834394904	0.937101910828	0.814291401274
Iowa120	0.802348726115	0.653463375796	0.708996815287	0.819665605096	0.816878980892	0.796775477707	0.788813694268	0.609872611465	0.792595541401	0.861066878981	0.873606687898	0.863256369427	0.0	0.671576433121	0.770302547771	0.903662420382	0.930732484076	0.969148089172	0.977308917197	0.981886942675	0.68351910828	0.669984076433	0.78324044586	0.833001592357	0.906648089172	0.674562101911	0.946058917197	0.989052547771	0.850915605096	0.879777070064	0.90824044586	0.875	0.868431528662	0.954816878981	0.993630573248	0.832603503185	0.772292993631	0.830214968153	0.889331210191	0.891520700637	0.948248407643	0.99502388535	0.816082802548	0.727109872611	0.794386942675	0.858479299363	0.824840764331	0.971934713376	0.995421974522	0.682921974522	0.734076433121	0.844546178344	0.820063694268	0.921576433121	0.998805732484	0.841162420382	0.539410828025	0.653861464968	0.801154458599	0.989848726115	0.765923566879	0.885151273885	0.803742038217	0.960788216561	0.886345541401	0.99900477707	0.716958598726	0.715565286624	0.765127388535	0.839570063694	0.988057324841	0.941281847134	0.783638535032	0.850318471338	0.805931528662	0.90525477707	0.990843949045	0.795382165605	0.856687898089	0.977707006369	0.793789808917	0.84375	0.833399681529	0.704020700637	0.831210191083	0.873208598726	0.898288216561	0.631568471338	0.994824840764	0.931727707006	0.643511146497	0.631568471338	0.767714968153	0.984076433121	0.759753184713	0.557921974522
Iowa121	0.71476910828	0.780453821656	0.59972133758	0.707404458599	0.732484076433	0.643710191083	0.878781847134	0.528463375796	0.539211783439	0.791998407643	0.88196656051	0.828622611465	0.671576433121	0.0	0.638535031847	0.84574044586	0.91321656051	0.96178343949	0.982484076433	0.984275477707	0.847531847134	0.756170382166	0.659434713376	0.764928343949	0.866441082803	0.855095541401	0.938097133758	0.987858280255	0.925756369427	0.921576433121	0.898288216561	0.874203821656	0.845342356688	0.93550955414	0.989450636943	0.905055732484	0.827826433121	0.844347133758	0.905652866242	0.861863057325	0.923367834395	0.99701433121	0.891918789809	0.550756369427	0.620621019108	0.78523089172	0.804140127389	0.968949044586	0.993232484076	0.874402866242	0.825238853503	0.821058917197	0.727707006369	0.892117834395	0.998606687898	0.755573248408	0.782444267516	0.518312101911	0.517117834395	0.990047770701	0.884952229299	0.884554140127	0.768312101911	0.945461783439	0.809315286624	0.998805732484	0.783837579618	0.677746815287	0.645103503185	0.741640127389	0.979299363057	0.959394904459	0.886544585987	0.884952229299	0.772492038217	0.837977707006	0.992038216561	0.875597133758	0.884952229299	0.982285031847	0.65226910828	0.750796178344	0.916003184713	0.557125796178	0.719944267516	0.81449044586	0.857085987261	0.840565286624	0.994625796178	0.943073248408	0.796775477707	0.78125	0.55951433121	0.989450636943	0.866839171975	0.735270700637
Iowa122	0.72074044586	0.852308917197	0.682722929936	0.666202229299	0.613654458599	0.664808917197	0.917794585987	0.717953821656	0.584195859873	0.645899681529	0.928343949045	0.727707006369	0.770302547771	0.638535031847	0.0	0.674562101911	0.936305732484	0.894705414013	0.954219745223	0.969944267516	0.842953821656	0.772492038217	0.667197452229	0.65824044586	0.77726910828	0.863654458599	0.855294585987	0.945660828025	0.934116242038	0.928343949045	0.909036624204	0.846934713376	0.791003184713	0.902866242038	0.957205414013	0.911425159236	0.794386942675	0.862062101911	0.874402866242	0.794187898089	0.857683121019	0.975517515924	0.889530254777	0.667595541401	0.570063694268	0.676154458599	0.756568471338	0.926552547771	0.984474522293	0.879777070064	0.816082802548	0.80752388535	0.583200636943	0.822651273885	0.996616242038	0.590167197452	0.812898089172	0.643909235669	0.632762738854	0.961186305732	0.884156050955	0.876791401274	0.741839171975	0.90724522293	0.673367834395	0.993630573248	0.838574840764	0.77925955414	0.696656050955	0.702229299363	0.945660828025	0.908439490446	0.886146496815	0.893710191083	0.728105095541	0.732484076433	0.993829617834	0.87599522293	0.901074840764	0.945660828025	0.635350318471	0.634355095541	0.926154458599	0.723925159236	0.735867834395	0.729498407643	0.764132165605	0.866242038217	0.976910828025	0.940883757962	0.855493630573	0.851313694268	0.601910828025	0.981687898089	0.90724522293	0.78622611465
Iowa123	0.827428343949	0.93949044586	0.859076433121	0.796576433121	0.724323248408	0.81847133758	0.949840764331	0.891122611465	0.781449044586	0.69347133758	0.893113057325	0.801353503185	0.903662420382	0.84574044586	0.674562101911	0.0	0.891520700637	0.836385350318	0.895302547771	0.900676751592	0.907444267516	0.873805732484	0.829219745223	0.789012738854	0.806329617834	0.918391719745	0.853304140127	0.862460191083	0.950636942675	0.958399681529	0.939689490446	0.912619426752	0.836186305732	0.835589171975	0.90127388535	0.94347133758	0.877189490446	0.917595541401	0.907046178344	0.838375796178	0.797372611465	0.893909235669	0.929538216561	0.84972133758	0.764132165605	0.774681528662	0.864848726115	0.872611464968	0.920382165605	0.929339171975	0.875796178344	0.881767515924	0.731687898089	0.825636942675	0.930334394904	0.718152866242	0.905652866242	0.845342356688	0.815883757962	0.898686305732	0.928542993631	0.925358280255	0.876592356688	0.850915605096	0.72372611465	0.929140127389	0.921974522293	0.915207006369	0.860867834395	0.837977707006	0.889331210191	0.869625796178	0.928144904459	0.932324840764	0.858081210191	0.753383757962	0.927149681529	0.920183121019	0.943073248408	0.892714968153	0.817277070064	0.756568471338	0.958797770701	0.883957006369	0.848925159236	0.808320063694	0.788614649682	0.914211783439	0.891122611465	0.900079617834	0.935907643312	0.937898089172	0.796576433121	0.951433121019	0.951831210191	0.889928343949
Iowa126	0.917794585987	0.924960191083	0.913614649682	0.923964968153	0.936106687898	0.933320063694	0.945660828025	0.895501592357	0.931329617834	0.927746815287	0.500398089172	0.96277866242	0.930732484076	0.91321656051	0.936305732484	0.891520700637	0.0	0.831608280255	0.767714968153	0.87898089172	0.964371019108	0.929339171975	0.932722929936	0.947054140127	0.951632165605	0.97372611465	0.966361464968	0.660828025478	0.97173566879	0.975915605096	0.977906050955	0.971536624204	0.959792993631	0.877189490446	0.492635350318	0.973128980892	0.963972929936	0.950835987261	0.972133757962	0.960788216561	0.914211783439	0.467356687898	0.974323248408	0.922969745223	0.94446656051	0.938097133758	0.94446656051	0.879578025478	0.469546178344	0.982085987261	0.956807324841	0.94347133758	0.940883757962	0.942874203822	0.470541401274	0.942675159236	0.957404458599	0.90625	0.928941082803	0.459195859873	0.962977707006	0.970342356688	0.942277070064	0.87699044586	0.935111464968	0.470541401274	0.924164012739	0.916600318471	0.930931528662	0.949641719745	0.462380573248	0.825636942675	0.975517515924	0.965167197452	0.94247611465	0.93252388535	0.470541401274	0.971536624204	0.957006369427	0.466361464968	0.927746815287	0.939092356688	0.96377388535	0.906050955414	0.935907643312	0.948248407643	0.94048566879	0.977707006369	0.455414012739	0.674761146497	0.932125796178	0.926353503185	0.91023089172	0.972332802548	0.943073248408	0.942277070064
Iowa12	0.959593949045	0.983479299363	0.964570063694	0.93849522293	0.892914012739	0.911425159236	0.984076433121	0.976512738854	0.931926751592	0.905652866242	0.842953821656	0.87002388535	0.969148089172	0.96178343949	0.894705414013	0.836385350318	0.831608280255	0.0	0.707006369427	0.773089171975	0.952627388535	0.948646496815	0.93849522293	0.87699044586	0.78821656051	0.958001592357	0.813694267516	0.772691082803	0.982484076433	0.985668789809	0.97571656051	0.953025477707	0.883757961783	0.78324044586	0.819068471338	0.978304140127	0.949442675159	0.971337579618	0.940286624204	0.927746815287	0.800557324841	0.84275477707	0.956608280255	0.966958598726	0.941679936306	0.880175159236	0.934912420382	0.811703821656	0.851910828025	0.969347133758	0.955613057325	0.962579617834	0.937898089172	0.879578025478	0.861664012739	0.9375	0.970143312102	0.948646496815	0.938296178344	0.808320063694	0.96875	0.974920382166	0.974323248408	0.823248407643	0.918192675159	0.862858280255	0.969148089172	0.972332802548	0.959992038217	0.935310509554	0.807125796178	0.774482484076	0.97074044586	0.972133757962	0.974522292994	0.920979299363	0.860071656051	0.963972929936	0.973527070064	0.796775477707	0.952428343949	0.916401273885	0.976910828025	0.966361464968	0.956011146497	0.90923566879	0.872611464968	0.971536624204	0.814291401274	0.818869426752	0.984673566879	0.988455414013	0.917794585987	0.934713375796	0.987858280255	0.96277866242
Iowa13	0.980294585987	0.986464968153	0.982683121019	0.969148089172	0.956807324841	0.958200636943	0.987659235669	0.986664012739	0.979100318471	0.93949044586	0.75398089172	0.951035031847	0.977308917197	0.982484076433	0.954219745223	0.895302547771	0.767714968153	0.707006369427	0.0	0.724920382166	0.975517515924	0.977707006369	0.976313694268	0.967157643312	0.890724522293	0.975517515924	0.888734076433	0.730294585987	0.987858280255	0.990047770701	0.986464968153	0.981289808917	0.955414012739	0.850119426752	0.760350318471	0.986265923567	0.971138535032	0.983678343949	0.97472133758	0.966162420382	0.877786624204	0.768511146497	0.979100318471	0.986464968153	0.978702229299	0.93949044586	0.968949044586	0.836584394904	0.775477707006	0.974323248408	0.971934713376	0.985270700637	0.978702229299	0.940883757962	0.777468152866	0.971337579618	0.977507961783	0.976114649682	0.983081210191	0.763734076433	0.980493630573	0.982285031847	0.988057324841	0.80752388535	0.959195859873	0.777866242038	0.982882165605	0.983678343949	0.981090764331	0.975517515924	0.750796178344	0.784633757962	0.984872611465	0.983280254777	0.983280254777	0.953423566879	0.77826433121	0.973128980892	0.985867834395	0.742635350318	0.982683121019	0.957603503185	0.987460191083	0.982683121019	0.978105095541	0.961385350318	0.953025477707	0.981687898089	0.759952229299	0.761345541401	0.989052547771	0.989649681529	0.972133757962	0.83877388535	0.990843949045	0.973925159236
Iowa14	0.983479299363	0.986066878981	0.985668789809	0.973128980892	0.96675955414	0.972929936306	0.980095541401	0.990445859873	0.982085987261	0.946058917197	0.871815286624	0.970541401274	0.981886942675	0.984275477707	0.969944267516	0.900676751592	0.87898089172	0.773089171975	0.724920382166	0.0	0.97372611465	0.976512738854	0.981886942675	0.977507961783	0.90625	0.976910828025	0.893710191083	0.84574044586	0.971934713376	0.984474522293	0.991042993631	0.980891719745	0.969546178344	0.826632165605	0.885748407643	0.97571656051	0.981488853503	0.984474522293	0.973925159236	0.973128980892	0.876592356688	0.885947452229	0.97472133758	0.987858280255	0.981488853503	0.942675159236	0.977109872611	0.842555732484	0.891918789809	0.979299363057	0.973128980892	0.986265923567	0.980692675159	0.947253184713	0.896098726115	0.96875	0.984275477707	0.983678343949	0.988455414013	0.870621019108	0.977707006369	0.984872611465	0.989450636943	0.781847133758	0.960589171975	0.895501592357	0.979697452229	0.987659235669	0.986265923567	0.983479299363	0.877388535032	0.796775477707	0.973328025478	0.981289808917	0.987062101911	0.952030254777	0.892914012739	0.969347133758	0.982683121019	0.860668789809	0.985867834395	0.963574840764	0.983081210191	0.988654458599	0.984275477707	0.97074044586	0.947452229299	0.987261146497	0.846934713376	0.859275477707	0.990445859873	0.989450636943	0.977906050955	0.870621019108	0.985668789809	0.982683121019
Iowa15	0.877388535032	0.782643312102	0.855095541401	0.87898089172	0.859076433121	0.861265923567	0.823248407643	0.81050955414	0.871815286624	0.883160828025	0.927746815287	0.87798566879	0.68351910828	0.847531847134	0.842953821656	0.907444267516	0.964371019108	0.952627388535	0.975517515924	0.97372611465	0.0	0.68451433121	0.855493630573	0.875199044586	0.903463375796	0.525079617834	0.922770700637	0.972133757962	0.837181528662	0.878582802548	0.922770700637	0.882165605096	0.87898089172	0.946257961783	0.984673566879	0.820262738854	0.78125	0.864649681529	0.889928343949	0.901671974522	0.93351910828	0.989251592357	0.734673566879	0.831210191083	0.874402866242	0.866242038217	0.84972133758	0.956011146497	0.990843949045	0.528662420382	0.754378980892	0.876791401274	0.888734076433	0.933320063694	0.99900477707	0.889729299363	0.59076433121	0.812699044586	0.87997611465	0.980493630573	0.726313694268	0.898089171975	0.866441082803	0.962380573248	0.921775477707	0.999203821656	0.762340764331	0.839570063694	0.862659235669	0.876592356688	0.981687898089	0.906648089172	0.698049363057	0.84972133758	0.871616242038	0.929737261146	0.988057324841	0.745222929936	0.87599522293	0.97372611465	0.869227707006	0.901074840764	0.852707006369	0.84872611465	0.887738853503	0.885748407643	0.908837579618	0.575238853503	0.996417197452	0.944267515924	0.761345541401	0.760549363057	0.850517515924	0.985270700637	0.80951433121	0.706011146497
Iowa16	0.770700636943	0.629777070064	0.718949044586	0.806130573248	0.800159235669	0.770899681529	0.751393312102	0.680135350318	0.789012738854	0.838176751592	0.907842356688	0.838972929936	0.669984076433	0.756170382166	0.772492038217	0.873805732484	0.929339171975	0.948646496815	0.977707006369	0.976512738854	0.68451433121	0.0	0.704418789809	0.775875796178	0.865843949045	0.698447452229	0.916799363057	0.974323248408	0.760151273885	0.767714968153	0.796377388535	0.794585987261	0.835987261146	0.929538216561	0.982484076433	0.741441082803	0.685708598726	0.693073248408	0.827627388535	0.827428343949	0.922571656051	0.983081210191	0.760549363057	0.676154458599	0.792794585987	0.851313694268	0.711186305732	0.956210191083	0.990644904459	0.770700636943	0.580015923567	0.719148089172	0.805732484076	0.909633757962	0.999402866242	0.839371019108	0.690883757962	0.671377388535	0.788813694268	0.978702229299	0.699044585987	0.770302547771	0.688694267516	0.955414012739	0.876393312102	0.998208598726	0.602906050955	0.628582802548	0.737659235669	0.812898089172	0.978105095541	0.941878980892	0.749601910828	0.757563694268	0.733877388535	0.892117834395	0.988057324841	0.717356687898	0.767117834395	0.973527070064	0.729100318471	0.839570063694	0.802547770701	0.69446656051	0.802348726115	0.832404458599	0.873805732484	0.741839171975	0.99303343949	0.894506369427	0.621616242038	0.607085987261	0.737261146497	0.987460191083	0.696058917197	0.652866242038
Iowa17	0.62300955414	0.820461783439	0.609076433121	0.639928343949	0.68152866242	0.556130573248	0.899084394904	0.672969745223	0.628582802548	0.747611464968	0.923964968153	0.702627388535	0.78324044586	0.659434713376	0.667197452229	0.829219745223	0.932722929936	0.93849522293	0.976313694268	0.981886942675	0.855493630573	0.704418789809	0.0	0.527866242038	0.787420382166	0.868232484076	0.910031847134	0.980095541401	0.90824044586	0.890923566879	0.829219745223	0.758757961783	0.757762738854	0.916600318471	0.988057324841	0.87798566879	0.790007961783	0.794187898089	0.847133757962	0.764331210191	0.896695859873	0.990644904459	0.87002388535	0.599920382166	0.604896496815	0.788415605096	0.726711783439	0.965963375796	0.989649681529	0.892515923567	0.780652866242	0.734076433121	0.591560509554	0.858280254777	0.998805732484	0.716162420382	0.829617834395	0.616242038217	0.580414012739	0.980692675159	0.863057324841	0.824442675159	0.697452229299	0.938694267516	0.781449044586	0.99701433121	0.769705414013	0.666600318471	0.520899681529	0.592157643312	0.971536624204	0.949641719745	0.874601910828	0.846138535032	0.664211783439	0.800955414013	0.989251592357	0.859474522293	0.84076433121	0.974124203822	0.516520700637	0.709593949045	0.907046178344	0.588176751592	0.631767515924	0.695461783439	0.78423566879	0.870222929936	0.986066878981	0.929936305732	0.825238853503	0.81648089172	0.585987261146	0.991042993631	0.875796178344	0.761146496815
Iowa18	0.707603503185	0.879578025478	0.719148089172	0.666600318471	0.638335987261	0.609872611465	0.926353503185	0.792396496815	0.68152866242	0.704418789809	0.94446656051	0.614848726115	0.833001592357	0.764928343949	0.65824044586	0.789012738854	0.947054140127	0.87699044586	0.967157643312	0.977507961783	0.875199044586	0.775875796178	0.527866242038	0.0	0.692874203822	0.883957006369	0.847531847134	0.9375	0.923168789809	0.920183121019	0.885947452229	0.800756369427	0.669785031847	0.861066878981	0.941679936306	0.902866242038	0.814291401274	0.850915605096	0.850119426752	0.741441082803	0.826632165605	0.976910828025	0.895103503185	0.721934713376	0.655652866242	0.755175159236	0.74402866242	0.954219745223	0.988455414013	0.908439490446	0.828224522293	0.774681528662	0.594546178344	0.816679936306	0.997810509554	0.679339171975	0.858479299363	0.729299363057	0.631369426752	0.960390127389	0.887539808917	0.860071656051	0.740246815287	0.919785031847	0.732285031847	0.997412420382	0.837380573248	0.783837579618	0.657643312102	0.589968152866	0.955414012739	0.904060509554	0.901871019108	0.87997611465	0.705613057325	0.78324044586	0.993630573248	0.891122611465	0.897093949045	0.945063694268	0.610668789809	0.669984076433	0.929737261146	0.736066878981	0.698248407643	0.626393312102	0.707205414013	0.895103503185	0.978901273885	0.938694267516	0.877587579618	0.876791401274	0.656050955414	0.987858280255	0.921377388535	0.81747611465
Iowa19	0.861863057325	0.937300955414	0.861265923567	0.817675159236	0.718351910828	0.777667197452	0.953423566879	0.891918789809	0.83877388535	0.789609872611	0.967356687898	0.656449044586	0.906648089172	0.866441082803	0.77726910828	0.806329617834	0.951632165605	0.78821656051	0.890724522293	0.90625	0.903463375796	0.865843949045	0.787420382166	0.692874203822	0.0	0.90326433121	0.613654458599	0.885350318471	0.951632165605	0.957603503185	0.93949044586	0.902866242038	0.727507961783	0.813893312102	0.96377388535	0.945063694268	0.872611464968	0.915207006369	0.897890127389	0.81349522293	0.68053343949	0.949044585987	0.925159235669	0.857285031847	0.78821656051	0.697054140127	0.851711783439	0.853304140127	0.978901273885	0.924164012739	0.877587579618	0.882762738854	0.774084394904	0.761743630573	0.996616242038	0.780055732484	0.902667197452	0.841361464968	0.834992038217	0.936703821656	0.927945859873	0.914211783439	0.878582802548	0.892515923567	0.830214968153	0.985270700637	0.909832802548	0.908837579618	0.838972929936	0.793192675159	0.924960191083	0.908638535032	0.925159235669	0.914410828025	0.860668789809	0.81747611465	0.995820063694	0.919386942675	0.936902866242	0.926353503185	0.819665605096	0.730891719745	0.957006369427	0.87699044586	0.87002388535	0.784633757962	0.72571656051	0.920581210191	0.90127388535	0.924363057325	0.934912420382	0.937898089172	0.821457006369	0.992834394904	0.954219745223	0.882563694268
Iowa1	0.877587579618	0.815684713376	0.868431528662	0.890923566879	0.86803343949	0.868829617834	0.832603503185	0.815087579618	0.891719745223	0.882563694268	0.93949044586	0.876791401274	0.674562101911	0.855095541401	0.863654458599	0.918391719745	0.97372611465	0.958001592357	0.975517515924	0.976910828025	0.525079617834	0.698447452229	0.868232484076	0.883957006369	0.90326433121	0.0	0.928742038217	0.989848726115	0.838375796178	0.886345541401	0.926950636943	0.903662420382	0.894307324841	0.954816878981	0.991441082803	0.818869426752	0.738057324841	0.869824840764	0.893710191083	0.89928343949	0.948248407643	0.997810509554	0.75597133758	0.841361464968	0.868232484076	0.861664012739	0.854697452229	0.960788216561	0.99601910828	0.528861464968	0.717953821656	0.885947452229	0.885549363057	0.922969745223	0.999402866242	0.884753184713	0.549761146497	0.804737261146	0.894307324841	0.987659235669	0.720541401274	0.891520700637	0.868829617834	0.961982484076	0.917595541401	0.99900477707	0.774681528662	0.863853503185	0.865843949045	0.881170382166	0.988654458599	0.927746815287	0.681926751592	0.831409235669	0.874800955414	0.924164012739	0.991441082803	0.735469745223	0.874203821656	0.984275477707	0.875	0.891321656051	0.869227707006	0.866042993631	0.895103503185	0.887738853503	0.900875796178	0.568272292994	0.99701433121	0.96277866242	0.778463375796	0.793789808917	0.873805732484	0.989649681529	0.821855095541	0.679140127389
Iowa20	0.942078025478	0.966361464968	0.93849522293	0.918590764331	0.84375	0.886345541401	0.96775477707	0.954418789809	0.923566878981	0.90625	0.981488853503	0.824044585987	0.946058917197	0.938097133758	0.855294585987	0.853304140127	0.966361464968	0.813694267516	0.888734076433	0.893710191083	0.922770700637	0.916799363057	0.910031847134	0.847531847134	0.613654458599	0.928742038217	0.0	0.735867834395	0.967157643312	0.968550955414	0.971536624204	0.945461783439	0.84275477707	0.852507961783	0.963574840764	0.959992038217	0.922770700637	0.957802547771	0.913614649682	0.889530254777	0.707205414013	0.946457006369	0.936305732484	0.93351910828	0.896297770701	0.800557324841	0.918789808917	0.804936305732	0.97372611465	0.947253184713	0.929140127389	0.944864649682	0.895302547771	0.846934713376	0.991042993631	0.888734076433	0.945063694268	0.929737261146	0.933121019108	0.915007961783	0.947452229299	0.954418789809	0.958399681529	0.924761146497	0.917595541401	0.983877388535	0.950835987261	0.959195859873	0.941082802548	0.90425955414	0.921377388535	0.915207006369	0.940883757962	0.94247611465	0.944665605096	0.909434713376	0.99601910828	0.935708598726	0.961186305732	0.929339171975	0.917396496815	0.854299363057	0.96875	0.952428343949	0.947054140127	0.886743630573	0.828224522293	0.94446656051	0.905055732484	0.930135350318	0.97173566879	0.970143312102	0.90425955414	0.983479299363	0.971337579618	0.932324840764
Iowa21	0.987460191083	0.993630573248	0.987659235669	0.975119426752	0.958399681529	0.97074044586	0.994824840764	0.995222929936	0.967555732484	0.948447452229	0.668391719745	0.964171974522	0.989052547771	0.987858280255	0.945660828025	0.862460191083	0.660828025478	0.772691082803	0.730294585987	0.84574044586	0.972133757962	0.974323248408	0.980095541401	0.9375	0.885350318471	0.989848726115	0.735867834395	0.0	0.996417197452	0.996815286624	0.994824840764	0.980692675159	0.946257961783	0.827826433121	0.636544585987	0.992237261146	0.984872611465	0.991441082803	0.97074044586	0.969148089172	0.847531847134	0.630175159236	0.978105095541	0.992635350318	0.984275477707	0.951433121019	0.972133757962	0.841958598726	0.657643312102	0.987659235669	0.991242038217	0.983877388535	0.984872611465	0.945262738854	0.665007961783	0.982683121019	0.991441082803	0.990644904459	0.969944267516	0.626393312102	0.988455414013	0.99502388535	0.994625796178	0.870820063694	0.963375796178	0.652468152866	0.990843949045	0.992834394904	0.989848726115	0.981090764331	0.647093949045	0.791202229299	0.988256369427	0.991042993631	0.990843949045	0.954816878981	0.669984076433	0.981090764331	0.993829617834	0.597531847134	0.990246815287	0.975119426752	0.992038216561	0.992834394904	0.984872611465	0.961982484076	0.948646496815	0.989848726115	0.633757961783	0.664012738854	0.995820063694	0.997412420382	0.946855095541	0.96377388535	0.996417197452	0.985270700637
Iowa22	0.905453821656	0.698845541401	0.888136942675	0.930732484076	0.932125796178	0.929737261146	0.62400477707	0.881568471338	0.931130573248	0.932921974522	0.950636942675	0.938694267516	0.850915605096	0.925756369427	0.934116242038	0.950636942675	0.97173566879	0.982484076433	0.987858280255	0.971934713376	0.837181528662	0.760151273885	0.90824044586	0.923168789809	0.951632165605	0.838375796178	0.967157643312	0.996417197452	0.0	0.496417197452	0.741042993631	0.81747611465	0.918391719745	0.963972929936	0.99601910828	0.513335987261	0.786624203822	0.682125796178	0.824641719745	0.90724522293	0.962380573248	0.99900477707	0.677547770701	0.81747611465	0.926950636943	0.924562101911	0.804140127389	0.980692675159	0.998805732484	0.866242038217	0.705214968153	0.795382165605	0.927746815287	0.964570063694	1.0	0.933121019108	0.849920382166	0.906449044586	0.93949044586	0.988654458599	0.631568471338	0.697054140127	0.769307324841	0.973128980892	0.947253184713	0.999800955414	0.663813694268	0.759554140127	0.893909235669	0.922969745223	0.988256369427	0.967953821656	0.725915605096	0.649880573248	0.826632165605	0.956210191083	0.988853503185	0.692078025478	0.652070063694	0.983678343949	0.895302547771	0.93949044586	0.688097133758	0.893511146497	0.921775477707	0.927149681529	0.946058917197	0.87300955414	0.997810509554	0.929936305732	0.686305732484	0.692675159236	0.909434713376	0.986863057325	0.55951433121	0.883558917197
